time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
13.802,,4782000,1162000,2565000,1199000,102000,5882000,18000,35000,11000,226000,48000,70000,2526000,4396000,6922000,25000000,123.8,120.65,96.44,117.725,122.3366,120.0866,115.1366,123.6866,120.65
14.003,,4859000,935000,2161000,1328000,348000,5951000,18000,35000,14000,226000,48000,70000,2332000,3768000,6100000,25000000,123.8,120.65,96.44,117.725,122.3366,120.0866,115.1366,123.6866,120.65
14.204,,4859000,1654000,1900000,1492000,3726000,5951000,92000,662000,25000,226000,65000,70000,2341000,6980000,9321000,25000000,123.8,120.2,96.44,117.725,122.3366,120.0866,115.1366,123.6866,120.65
14.403,,4859000,1300000,1758000,1371000,3055000,6493000,28000,648000,4000,210000,60000,70000,2291000,7886000,10177000,25000000,123.8,120.65,96.44,117.6116,122.225,120.0866,115.1366,123.6866,120.5366
14.603,,5331000,1073000,1995000,1721000,499000,6493000,18000,38000,11000,210000,48000,70000,2567000,3441000,6008000,25000000,123.8,120.65,96.44,117.6116,122.225,120.0866,115.1366,123.6866,120.5366
14.802,,5331000,1251000,2233000,1434000,104000,6493000,18000,38000,11000,210000,48000,70000,2571000,6209000,8780000,25000000,123.8,120.65,96.44,117.6116,122.225,120.0866,115.1366,123.6866,120.5366
15.003,,5331000,1093000,2043000,1113000,790000,6450000,18000,35000,11000,233000,48000,70000,2551000,5248000,7799000,25000000,123.8,120.65,96.44,117.6116,122.225,120.0866,115.1366,123.6866,120.5366
15.203,,5368000,1251000,2589000,1648000,103000,6450000,18000,14000,11000,233000,51000,70000,2433000,8373000,10806000,25000000,123.8,120.65,96.44,117.6116,122.225,120.0866,115.1366,123.6866,120.5366
15.403,,5368000,1184000,2209000,1456000,2318000,6450000,37000,14000,11000,233000,48000,70000,2429000,3474000,5903000,25000000,123.8,120.2,96.44,117.6116,122.3366,119.975,115.1366,123.575,120.5366
15.604,,5368000,1296000,2280000,1089000,104000,6373000,18000,14000,11000,227000,48000,70000,2407000,3624000,6031000,25000000,123.8,120.2,96.44,117.6116,122.3366,119.975,115.1366,123.575,120.5366
15.803,,5334000,1654000,2233000,1056000,103000,6373000,37000,14000,11000,227000,48000,70000,2510000,3448000,5958000,25000000,123.8,120.2,96.44,117.6116,122.3366,119.975,115.1366,123.575,120.5366
16.003,,5334000,1175000,2161000,820000,104000,6373000,28000,14000,11000,227000,48000,70000,2527000,3216000,5743000,25000000,123.8,120.2,96.44,117.6116,122.3366,119.975,115.1366,123.575,120.5366
16.202,,5334000,1155000,2066000,1113000,726000,6254000,18000,35000,11000,219000,51000,70000,2591000,3808000,6399000,25000000,123.8,120.65,96.44,117.6116,122.3366,119.975,115.1366,123.575,120.5366
16.402,,5170000,1155000,1971000,1648000,5793000,6254000,18000,38000,11000,219000,48000,70000,2645000,9306000,11951000,25000000,123.8,120.65,96.44,117.6116,122.225,119.975,115.025,123.575,120.425
16.603,,5170000,1309000,2043000,1242000,4687000,6254000,18000,35000,11000,219000,48000,70000,2581000,10131000,12712000,25000000,123.8,120.65,96.44,117.6116,122.225,119.975,115.025,123.575,120.425
16.803,,5170000,1296000,1995000,1969000,593000,6420000,18000,38000,11000,224000,49000,70000,2682000,5047000,7729000,25000000,123.8,120.65,96.44,117.6116,122.225,119.975,115.025,123.575,120.425
17.003,,5380000,1519000,2114000,1328000,5793000,6420000,37000,14000,11000,224000,48000,70000,2711000,9572000,12283000,25000000,123.8,120.65,96.44,117.6116,122.225,119.975,115.025,123.575,120.425
17.204,,5380000,914000,1900000,1156000,105000,6420000,18000,14000,11000,314000,51000,70000,2707000,6989000,9696000,25000000,123.8,121.1,96.44,117.6116,122.225,119.975,115.025,123.575,120.425
17.404,,5380000,1296000,2256000,814000,2141000,6532000,28000,14000,11000,314000,48000,70000,2719000,7546000,10265000,25000000,123.8,121.1,96.44,117.6116,122.3366,119.975,115.025,123.6866,120.5366
17.603,,5392000,1175000,2161000,2719000,3684000,6532000,28000,14000,11000,314000,48000,70000,2974000,9340000,12314000,25000000,123.8,121.55,96.44,117.6116,122.3366,119.975,115.025,123.6866,120.5366
17.802,,5392000,914000,1362000,877000,3603000,6532000,28000,14000,7000,219000,48000,72000,2986000,9247000,12233000,25000000,123.8,121.55,96.44,117.6116,122.3366,119.975,115.025,123.6866,120.5366
18.002,,5392000,1056000,1948000,1371000,1995000,6590000,37000,14000,11000,219000,48000,70000,2976000,8260000,11236000,25000000,123.8,121.55,96.44,117.6116,122.3366,119.975,115.025,123.6866,120.5366
18.203,,5399000,1199000,2209000,1713000,3726000,6590000,18000,14000,11000,219000,51000,72000,2998000,9302000,12300000,25000000,123.8,121.55,96.44,117.6116,122.3366,119.975,115.025,123.6866,120.5366
18.403,,5399000,1158000,1387000,2462000,5915000,6590000,37000,14000,11000,219000,48000,72000,3034000,9917000,12951000,25000000,123.8,122,96.44,117.5,122.5616,120.425,114.9116,123.9116,120.7616
18.602,,5231000,1250000,2138000,1156000,4565000,6577000,28000,14000,11000,219000,48000,72000,2941000,9238000,12179000,25000000,123.8,122.45,96.44,117.5,122.5616,120.425,114.9116,123.9116,120.7616
18.803,,5231000,1199000,2209000,1636000,5936000,6577000,28000,14000,11000,219000,48000,72000,2931000,10621000,13552000,25000000,123.8,122.45,96.44,117.5,122.5616,120.425,114.9116,123.9116,120.7616
19.003,,5231000,1318000,1900000,2056000,5402000,6577000,18000,14000,11000,222000,48000,72000,2751000,9167000,11918000,25000000,123.8,122.45,96.44,117.5,122.5616,120.425,114.9116,123.9116,120.7616
19.202,,5408000,1401000,1948000,1451000,5769000,6546000,37000,14000,11000,222000,48000,72000,2980000,9848000,12828000,25000000,123.8,122.45,96.44,117.5,122.5616,120.425,114.9116,123.9116,120.7616
19.402,,5408000,914000,1568000,1381000,102000,6546000,37000,14000,11000,222000,48000,70000,2819000,4055000,6874000,25000000,123.8,122.45,96.44,117.6116,122.7866,120.65,114.9116,124.25,121.1
19.602,,5408000,1076000,2090000,1331000,5588000,6502000,18000,81000,11000,240000,51000,72000,2913000,9304000,12217000,25000000,123.8,122.9,96.44,117.6116,122.7866,120.65,114.9116,124.25,121.1
19.802,,5438000,955000,1378000,1955000,5586000,6502000,18000,38000,11000,240000,48000,72000,3032000,10113000,13145000,25000000,123.8,122.9,96.44,117.6116,122.7866,120.65,114.9116,124.25,121.1
20.003,,5438000,998000,1948000,1734000,5588000,6502000,18000,35000,14000,240000,49000,72000,2983000,10162000,13145000,25000000,125.6,122.9,96.44,117.6116,122.7866,120.65,114.9116,124.25,121.1
20.202,,5438000,1016000,1520000,1008000,5525000,6329000,18000,35000,14000,212000,49000,72000,2921000,10267000,13188000,25000000,125.6,122.9,96.44,117.6116,122.7866,120.65,114.9116,124.25,121.1
20.403,,5399000,955000,2090000,1189000,5545000,6329000,37000,14000,11000,212000,48000,72000,3051000,10043000,13094000,25000000,125.6,123.35,96.44,117.6116,123.0116,120.9866,114.8,124.5866,121.2116
20.603,,5399000,1076000,1544000,1270000,5363000,6329000,37000,16000,11000,212000,48000,72000,3010000,10069000,13079000,25000000,125.6,123.35,96.44,117.6116,123.0116,120.9866,114.8,124.5866,121.2116
20.803,,5399000,1039000,1663000,1431000,5626000,6504000,37000,14000,11000,212000,48000,72000,2944000,10382000,13326000,25000000,125.6,123.8,96.44,117.6116,123.0116,120.9866,114.8,124.5866,121.2116
21.003,,5368000,1016000,1387000,1849000,5525000,6504000,18000,14000,11000,212000,48000,72000,2954000,7451000,10405000,25000000,125.6,123.8,96.44,117.6116,123.0116,120.9866,114.8,124.5866,121.2116
21.202,,5368000,1039000,1663000,2076000,5769000,6504000,28000,81000,11000,212000,55000,72000,2923000,7439000,10362000,25000000,125.6,123.8,96.44,117.6116,123.0116,120.9866,114.8,124.5866,121.2116
21.402,,5368000,975000,2066000,2016000,5586000,6546000,28000,35000,11000,212000,48000,72000,2924000,6504000,9428000,25000000,125.6,123.8,96.44,117.6116,123.2366,121.325,114.8,124.925,121.55
21.602,,5423000,914000,2138000,2013000,104000,6546000,18000,35000,14000,212000,51000,72000,2909000,6387000,9296000,25000000,125.6,123.8,96.44,117.6116,123.2366,121.325,114.8,124.925,121.55
21.803,,5423000,874000,1971000,1785000,187000,6546000,18000,35000,11000,212000,48000,72000,2868000,4603000,7471000,25000000,125.6,123.8,96.44,117.6116,123.2366,121.325,114.8,124.925,121.55
22.005,,5423000,1452000,1948000,1670000,5545000,6579000,37000,14000,11000,212000,52000,72000,2989000,11591000,14580000,25000000,125.6,123.8,96.44,117.6116,123.2366,121.325,114.8,124.925,121.55
22.203,,5444000,998000,2209000,2189000,168000,6579000,18000,14000,11000,212000,49000,72000,2958000,5235000,8193000,25000000,125.6,123.8,96.44,117.6116,123.2366,121.325,114.8,124.925,121.55
22.403,,5444000,1073000,1758000,1632000,105000,6579000,18000,14000,11000,329000,48000,72000,2975000,9074000,12049000,25000000,125.6,124.25,96.44,117.725,123.4616,121.55,114.8,125.15,121.6616
22.602,,5444000,1155000,2090000,2258000,2701000,6583000,37000,14000,11000,329000,48000,72000,2971000,8688000,11659000,25000000,125.6,124.25,96.44,117.725,123.4616,121.55,114.8,125.15,121.6616
22.803,,5420000,1138000,2494000,1456000,2907000,6583000,18000,14000,11000,329000,48000,72000,2974000,9265000,12239000,25000000,125.6,124.25,96.44,117.725,123.4616,121.55,114.8,125.15,121.6616
23.003,,5420000,1016000,1995000,1849000,105000,6583000,28000,14000,11000,246000,48000,72000,2981000,5284000,8265000,25000000,125.6,124.25,96.44,117.725,123.4616,121.55,114.8,125.15,121.6616
23.204,,5182000,1363000,2066000,2215000,2966000,6535000,28000,14000,11000,246000,52000,72000,2833000,6481000,9314000,25000000,125.6,124.25,96.44,117.725,123.4616,121.55,114.8,125.15,121.6616
23.404,,5182000,1296000,2256000,1998000,105000,6535000,28000,11000,11000,246000,48000,72000,2983000,7679000,10662000,25000000,125.6,124.25,96.44,117.8366,123.6866,121.6616,114.8,125.375,121.775
23.602,,5182000,1280000,1496000,1948000,4176000,6535000,28000,14000,11000,227000,48000,72000,2916000,7474000,10390000,25000000,125.6,124.25,96.44,117.8366,123.6866,121.6616,114.8,125.375,121.775
23.803,,5389000,1318000,2138000,766000,4550000,6517000,18000,14000,11000,227000,48000,72000,2872000,5738000,8610000,25000000,125.6,124.25,96.44,117.8366,123.6866,121.6616,114.8,125.375,121.775
24.003,,5389000,1444000,2304000,1673000,3149000,6517000,28000,14000,11000,227000,48000,72000,2978000,9734000,12712000,25000000,125.6,124.25,96.44,117.8366,123.6866,121.6616,114.8,125.375,121.775
24.203,,5389000,1363000,2280000,1306000,105000,6508000,37000,14000,11000,218000,52000,72000,2833000,4694000,7527000,25000000,125.6,124.25,96.44,117.8366,123.6866,121.6616,114.8,125.375,121.775
24.403,,5423000,1197000,2090000,1381000,104000,6508000,18000,14000,11000,218000,48000,72000,2792000,7959000,10751000,25000000,125.6,124.25,96.44,117.95,123.9116,121.8866,114.8,125.4866,122
24.603,,5423000,1164000,2351000,985000,971000,6508000,37000,14000,11000,218000,48000,72000,2922000,8877000,11799000,25000000,125.6,124.25,96.44,117.95,123.9116,121.8866,114.8,125.4866,122
24.803,,5423000,1353000,2399000,2013000,103000,6309000,18000,38000,11000,208000,48000,72000,2920000,4698000,7618000,25000000,125.6,124.25,96.44,117.95,123.9116,121.8866,114.8,125.4866,122
25.003,,5438000,935000,2138000,1679000,104000,6309000,18000,35000,11000,208000,48000,72000,2825000,4283000,7108000,25000000,125.6,124.25,96.44,117.95,123.9116,121.8866,114.8,125.4866,122
25.203,,5438000,1093000,1829000,2465000,504000,6309000,18000,38000,14000,208000,48000,72000,2680000,3875000,6555000,25000000,125.6,124.25,96.44,117.95,123.9116,121.8866,114.8,125.4866,122
25.402,,5438000,1052000,1900000,778000,5505000,6543000,18000,35000,11000,219000,48000,72000,2702000,9773000,12475000,25000000,125.6,124.25,96.44,117.95,124.025,122,114.8,125.7116,122.1116
25.603,,5386000,1101000,1805000,1541000,3731000,6543000,18000,16000,14000,219000,48000,72000,2724000,4300000,7024000,25000000,125.6,124.7,96.44,117.95,124.025,122,114.8,125.7116,122.1116
25.803,,5386000,1178000,2066000,942000,3603000,6543000,28000,14000,11000,219000,48000,72000,2743000,7041000,9784000,25000000,125.6,124.7,96.44,117.95,124.025,122,114.8,125.7116,122.1116
26.003,,5386000,914000,2430000,1391000,5097000,6559000,37000,14000,11000,263000,48000,72000,2727000,9294000,12021000,25000000,125.6,124.25,96.44,117.95,124.025,122,114.8,125.7116,122.1116
26.203,,5365000,1184000,2280000,1413000,4749000,6559000,28000,16000,7000,263000,63000,72000,2762000,9049000,11811000,25000000,125.6,124.25,96.44,117.95,124.025,122,114.8,125.7116,122.1116
26.405,,5365000,1207000,1615000,746000,166000,6559000,18000,38000,11000,263000,48000,72000,2800000,9321000,12121000,25000000,125.6,124.25,96.44,118.0616,124.025,122.1116,114.8,125.825,122.225
26.602,,5365000,1138000,1948000,1113000,3656000,6568000,18000,38000,14000,211000,48000,72000,2905000,10517000,13422000,25000000,125.6,124.25,96.44,118.0616,124.025,122.1116,114.8,125.825,122.225
26.802,,5414000,1114000,2256000,948000,147000,6568000,18000,35000,11000,211000,48000,72000,2918000,5032000,7950000,25000000,125.6,124.25,96.44,118.0616,124.025,122.1116,114.8,125.825,122.225
27.002,,5414000,1320000,2256000,850000,104000,6568000,18000,38000,11000,211000,48000,72000,2838000,3737000,6575000,25000000,125.6,124.25,96.44,118.0616,124.025,122.1116,114.8,125.825,122.225
27.202,,5414000,1289000,2161000,1199000,5870000,6555000,18000,35000,11000,233000,51000,72000,2967000,9471000,12438000,25000000,125.6,124.7,96.44,118.0616,124.025,122.1116,114.8,125.825,122.225
27.402,,5456000,1340000,2114000,1713000,5769000,6555000,18000,35000,11000,233000,48000,72000,2868000,10203000,13071000,25000000,125.6,124.7,96.44,118.175,124.1366,122.1116,114.8,125.825,122.225
27.602,,5456000,1016000,2104000,1613000,5830000,6555000,28000,14000,11000,277000,48000,72000,2912000,9380000,12292000,25000000,125.6,124.25,96.44,118.175,124.1366,122.1116,114.8,125.825,122.225
27.803,,5231000,1444000,2209000,1310000,5688000,6532000,28000,14000,11000,277000,48000,72000,2941000,10235000,13176000,25000000,125.6,124.7,96.44,118.175,124.1366,122.1116,114.8,125.825,122.225
